fen,move,game_id
rnbqk2r/p1b2ppp/2p1pn2/1p1p4/3P4/2PBPN2/PP1NQPPP/R1B2RK1 w kq - 2 9,e3e4,162
rnbqk2r/p1b2ppp/2p2n2/1p1pp3/3PP3/2PB1N2/PP1NQPPP/R1B2RK1 w kq - 0 10,d4e5,162
rnbqk2r/p4ppp/2p2n2/1p1pb3/4P3/2PB1N2/PP1NQPPP/R1B2RK1 w kq - 0 11,f3e5,162
rn1qk2r/p4ppp/2p2n2/1p1pN3/4P1b1/2PB4/PP1NQPPP/R1B2RK1 w kq - 1 12,f2f3,162
rn1qk2r/p4ppp/2p1bn2/1p1pN3/4P3/2PB1P2/PP1NQ1PP/R1B2RK1 w kq - 1 13,d2b3,162
rn2k2r/p4ppp/1qp1bn2/1p1pN3/4P3/1NPB1P2/PP2Q1PP/R1B2RK1 w kq - 3 14,c1e3,162
rn2k2r/p4ppp/q1p1bn2/1p1pN3/4P3/1NPBBP2/PP2Q1PP/R4RK1 w kq - 5 15,b3c5,162
rnq1k2r/p4ppp/2p1bn2/1pNpN3/4P3/2PBBP2/PP2Q1PP/R4RK1 w kq - 7 16,c5e6,162
rn2k2r/p4ppp/2p1qn2/1p1pN3/4P3/2PBBP2/PP2Q1PP/R4RK1 w kq - 0 17,b2b3,162
rn2k2r/p4ppp/2p2n2/1p1pq3/4P3/1PPBBP2/P3Q1PP/R4RK1 w kq - 0 18,e3d4,162
rn2k2r/p4ppp/2p2n2/1p1p2q1/3BP3/1PPB1P2/P3Q1PP/R4RK1 w kq - 2 19,d4f6,162
rn2k2r/p4ppp/2p2q2/1p1p4/4P3/1PPB1P2/P3Q1PP/R4RK1 w kq - 0 20,a1c1,162
rn3rk1/p4ppp/2p2q2/1p1p4/4P3/1PPB1P2/P3Q1PP/2R2RK1 w - - 2 21,e4d5,162
rn3rk1/p4ppp/5q2/1p1p4/8/1PPB1P2/P3Q1PP/2R2RK1 w - - 0 22,d3b5,162
rn3rk1/5ppp/p4q2/1B1p4/8/1PP2P2/P3Q1PP/2R2RK1 w - - 0 23,b5c6,162
r4rk1/5ppp/p1n2q2/3p4/8/1PP2P2/P3Q1PP/2R2RK1 w - - 0 24,e2d3,162
r4rk1/5ppp/p1n2q2/8/3p4/1PPQ1P2/P5PP/2R2RK1 w - - 0 25,c3d4,162
r4rk1/5ppp/p1n5/8/3q4/1P1Q1P2/P5PP/2R2RK1 w - - 0 26,d3d4,162
r4rk1/5ppp/p7/8/3n4/1P3P2/P5PP/2R2RK1 w - - 0 27,f1d1,162
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,e7e6,163
rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,d7d5,163
rnbqkbnr/ppp2ppp/4p3/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,b8c6,163
r1bqkbnr/ppp2ppp/2n1p3/3pP3/3P4/6P1/PPP2P1P/RNBQKBNR b KQkq - 0 4,f7f6,163
r1bqkbnr/ppp3pp/2n1pp2/3pP3/3P1P2/6P1/PPP4P/RNBQKBNR b KQkq - 0 5,f6e5,163
r1bqkbnr/ppp3pp/2n1p3/3pP3/3P4/6P1/PPP4P/RNBQKBNR b KQkq - 0 6,f8e7,163
r1bqk1nr/ppp1b1pp/2n1p3/3pP2Q/3P4/6P1/PPP4P/RNB1KBNR b KQkq - 2 7,g7g6,163
r1bqk1nr/ppp1b2p/2n1p1p1/3pP3/3P2Q1/6P1/PPP4P/RNB1KBNR b KQkq - 1 8,g6g5,163
r1bqk1nr/ppp1b2p/2n1p3/3pP1p1/3P2Q1/2N3P1/PPP4P/R1B1KBNR b KQkq - 1 9,h7h5,163
r1bqk1nr/ppp1b3/2n1p3/3pP1pp/3P4/2N3P1/PPP4P/R1BQKBNR b KQkq - 1 10,g5g4,163
r1bqk1nr/ppp1b3/2n1p3/3pP2p/3P1Bp1/2N3P1/PPP4P/R2QKBNR b KQkq - 1 11,e7g5,163
r1bqk1nr/ppp5/2n1p3/3pP1bp/3P1Bp1/2N3P1/PPPQ3P/R3KBNR b KQkq - 3 12,g5f4,163
r1bqk1nr/ppp5/2n1p3/3pP2p/3P1Qp1/2N3P1/PPP4P/R3KBNR b KQkq - 0 13,c6b4,163
r1bqk1nr/ppp5/4p3/3pP2p/1n1P1Qp1/2N3P1/PPP4P/2KR1BNR b kq - 2 14,g8e7,163
r1bqk2r/ppp1n3/4p3/3pP2p/1n1P1Qp1/P1N3P1/1PP4P/2KR1BNR b kq - 0 15,e7g6,163
r1bqk2r/ppp5/4p1n1/3pP2p/1n1P2p1/P1N3P1/1PP2Q1P/2KR1BNR b kq - 2 16,b4c6,163
r1bqk2r/ppp5/2n1p1n1/1B1pP2p/3P2p1/P1N3P1/1PP2Q1P/2KR2NR b kq - 4 17,c8d7,163
r2qk2r/pppb4/2n1p1n1/1B1pP2p/3P2p1/P1N3P1/1PP2Q1P/2K2RNR b kq - 6 18,h8f8,163
r2qkr2/pppb4/2n1p1n1/1B1pP2p/3P2p1/P1N3P1/1PP1Q2P/2K2RNR b q - 8 19,f8f1,163
r2qk3/pppb4/2n1p1n1/1B1pP2p/3P2p1/P1N3P1/1PP4P/2K2QNR b q - 0 20,c6e7,163
r2qk3/pppbn3/4p1n1/3pP2p/3P2p1/P1NB2P1/1PP4P/2K2QNR b q - 2 21,e7f5,163
r2qk3/pppb4/4p1n1/3pPB1p/3P2p1/P1N3P1/1PP4P/2K2QNR b q - 0 22,e6f5,163
r2qk3/pppb4/6n1/3NPp1p/3P2p1/P5P1/1PP4P/2K2QNR b q - 0 23,d8g5,163
r3k3/pppb4/6n1/3NPpqp/3P2p1/P5P1/1PP4P/1K3QNR b q - 2 24,e8c8,163
2kr4/pppb4/6n1/3NPpqp/3P2pP/P5P1/1PP5/1K3QNR b - h3 0 25,g5d2,163
2kr4/pppb4/6n1/3NPp1p/2QP2pP/P5P1/1PPq4/1K4NR b - - 2 26,c7c6,163
2kr4/pp1b4/2p2Nn1/4Pp1p/2QP2pP/P5P1/1PPq4/1K4NR b - - 1 27,d2g2,163
2kr4/pp1b4/2p2Nn1/4Pp1p/2QP2pP/P5P1/1PP1N1q1/1K5R b - - 3 28,g2h1,163
2kr4/pp1b4/2p2Nn1/4Pp1p/2QP2pP/P5P1/KPP1N3/7q b - - 1 29,h1f1,163
2kr4/pp1b4/2p3n1/4Pp1p/2QPN1pP/P5P1/KPP1N3/5q2 b - - 3 30,f5e4,163
2kr4/pp1b4/2p1P1n1/7p/2QPp1pP/P5P1/KPP1N3/5q2 b - - 0 31,d7e8,163
2krb3/pp2P3/2p3n1/7p/2QPp1pP/P5P1/KPP1N3/5q2 b - - 0 32,g6e7,163
2krb3/pp2n3/2p1Q3/7p/3Pp1pP/P5P1/KPP1N3/5q2 b - - 1 33,e8d7,163
2kr4/pp1bQ3/2p5/7p/3Pp1pP/P5P1/KPP1N3/5q2 b - - 0 34,f1e2,163
2kr4/pp1b4/2p5/2Q4p/3Pp1pP/P5P1/KPP1q3/8 b - - 1 35,b7b6,163
2kr4/p2b4/1pp5/7Q/3Pp1pP/P5P1/KPP1q3/8 b - - 0 36,e2c2,163
2kr4/p2b4/1pp5/4Q3/3Pp1pP/P5P1/KPq5/8 b - - 1 37,d8f8,163
2k2r2/p2b4/1pp5/4Q2P/3Pp1p1/P5P1/KPq5/8 b - - 0 38,f8f5,163
2k4Q/p2b4/1pp5/5r1P/3Pp1p1/P5P1/KPq5/8 b - - 2 39,c8c7,163
7Q/p1kb4/1pp4P/5r2/3Pp1p1/P5P1/KPq5/8 b - - 0 40,f5f1,163
8/p1kb4/1pp4P/4Q3/3Pp1p1/P5P1/KPq5/5r2 b - - 2 41,c7b7,163
8/pk1b3P/1pp5/4Q3/3Pp1p1/P5P1/KPq5/5r2 b - - 0 42,f1f5,163
8/pk1b3P/1pp5/5Q2/3Pp1p1/P5P1/KPq5/8 b - - 0 43,d7f5,163
7Q/pk6/1pp5/5b2/3Pp1p1/P5P1/KPq5/8 b - - 0 44,f5e6,163
7Q/pk6/1pp1b3/3P4/4p1p1/P5P1/KPq5/8 b - - 0 45,e6d5,163
7Q/pk6/1pp5/3b4/4p1p1/P5P1/1Pq5/K7 b - - 1 46,c2c1,163
rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR b KQkq - 0 1,d7d5,164
rnbqkbnr/ppp1pppp/8/3p4/3P4/2N5/PPP1PPPP/R1BQKBNR b KQkq - 1 2,g8f6,164
rnbqkb1r/ppp1pppp/5n2/3p4/3P4/2N2P2/PPP1P1PP/R1BQKBNR b KQkq - 0 3,b8c6,164
r1bqkb1r/ppp1pppp/2n2n2/3p4/3P2P1/2N2P2/PPP1P2P/R1BQKBNR b KQkq - 0 4,e7e5,164
r1bqkb1r/ppp2ppp/2n2n2/3pp3/3P2P1/2N1PP2/PPP4P/R1BQKBNR b KQkq - 0 5,e5e4,164
r1bqkb1r/ppp2ppp/2n2n2/3p2P1/3Pp3/2N1PP2/PPP4P/R1BQKBNR b KQkq - 0 6,f6h5,164
r1bqkb1r/ppp2ppp/2n5/3p2Pn/3PpP2/2N1P3/PPP4P/R1BQKBNR b KQkq - 0 7,g7g6,164
r1bqkb1r/ppp2p1p/2n3p1/3p2Pn/3PpP2/P1N1P3/1PP4P/R1BQKBNR b KQkq - 0 8,f8e7,164
r1bqk2r/ppp1bp1p/2n3p1/3p2Pn/1P1PpP2/P1N1P3/2P4P/R1BQKBNR b KQkq - 0 9,a7a6,164
r1bqk2r/1pp1bp1p/p1n3p1/1P1p2Pn/3PpP2/P1N1P3/2P4P/R1BQKBNR b KQkq - 0 10,c6a5,164
r1bqk2r/1pp1bp1p/P5p1/n2p2Pn/3PpP2/P1N1P3/2P4P/R1BQKBNR b KQkq - 0 11,b7a6,164
r1bqk2r/2p1bp1p/p5p1/n2p2Pn/P2PpP2/2N1P3/2P4P/R1BQKBNR b KQkq - 0 12,e8g8,164
r1bq1rk1/2p1bp1p/p5p1/n2p2Pn/P2PpP2/2N1P3/2P1B2P/R1BQK1NR b KQ - 2 13,e7b4,164
r1bq1rk1/2p2p1p/p5p1/n2p2Pn/Pb1PpP2/2N1P3/1BP1B2P/R2QK1NR b KQ - 4 14,c7c5,164
r1bq1rk1/5p1p/p5p1/n1pp2PB/Pb1PpP2/2N1P3/1BP4P/R2QK1NR b KQ - 0 15,g6h5,164
r1bq1rk1/5p1p/p7/n1pp2PQ/Pb1PpP2/2N1P3/1BP4P/R3K1NR b KQ - 0 16,a5c4,164
r1bq1rk1/5p1p/p7/2pp2PQ/PbnPpP2/2N1P3/1BP4P/1R2K1NR b K - 2 17,c4b2,164
r1bq1rk1/5p1p/p7/2pp2PQ/Pb1PpP2/2N1P3/1RP4P/4K1NR b K - 0 18,b4c3,164
r1bq1rk1/5p1p/p7/2pp2PQ/P2PpP2/2b1P3/1RP2K1P/6NR b - - 1 19,c3b2,164
r1bq1rk1/5p1p/p7/2pp2PQ/P2PpP2/4P3/1bP1NK1P/7R b - - 1 20,a6a5,164
r1bq1rk1/5p1p/7Q/p1pp2P1/P2PpP2/4P3/1bP1NK1P/7R b - - 1 21,a8a6,164
2bq1rk1/5p1p/r7/p1pp2P1/P2PpP1Q/4P3/1bP1NK1P/7R b - - 3 22,h7h6,164
2bq1rk1/5p2/r6Q/p1pp2P1/P2PpP2/4P3/1bP1NK1P/7R b - - 0 23,a6h6,164
2bq1rk1/5p2/7P/p1pp4/P2PpP2/4P3/1bP1NK1P/7R b - - 0 24,d8h4,164
2b2rk1/5p2/7P/p1pp4/P2PpP1q/4P1N1/1bP2K1P/7R b - - 2 25,h4h6,164
2b2rk1/5p2/7q/p1pp4/P2PpP2/4P1N1/1bP2K1P/6R1 b - - 1 26,g8h8,164
2b2r1k/5p2/7q/p1pp4/P2PpP2/4P1N1/1bP2KRP/8 b - - 3 27,c8h3,164
5r1k/5p2/7q/p1pp4/P2PpP2/4P1Nb/1bP2K1P/6R1 b - - 5 28,f8g8,164
6rk/5p2/7q/p1pp4/P2PpP2/2P1P1Nb/1b3K1P/6R1 b - - 0 29,c5d4,164
6rk/5p2/7q/p2p4/P2PpP2/4P1Nb/1b3K1P/6R1 b - - 0 30,h6c6,164
6rk/5p2/2q5/p2p4/P2PpP2/4P2b/1b2NK1P/6R1 b - - 2 31,g8g1,164
7k/5p2/2q5/p2p4/P2PpP2/4P2b/1b2N2P/6K1 b - - 0 32,c6a4,164
7k/5p2/8/p2p4/q2PpP2/4P2b/1b2NK1P/8 b - - 1 33,a4c2,164
7k/5p2/8/p2p1P2/3Pp3/4P2b/1bq1NK1P/8 b - - 0 34,h3g4,164
7k/5p2/5P2/p2p4/3Pp1b1/4P3/1bq1NK1P/8 b - - 0 35,c2e2,164
7k/5p2/5P2/p2p4/3Pp1b1/4P1K1/1b2q2P/8 b - - 1 36,e2f3,164
7k/5p2/5P2/p2p4/3Pp1bK/4Pq2/1b5P/8 b - - 3 37,g4d7,164
7k/3b1p2/5P2/p2p2K1/3Pp3/4Pq2/1b5P/8 b - - 5 38,a5a4,164
7k/3b1p2/5P2/3p2K1/p2Pp2P/4Pq2/1b6/8 b - - 0 39,a4a3,164
7k/3b1p2/5P2/3p2KP/3Pp3/p3Pq2/1b6/8 b - - 0 40,a3a2,164
7k/3b1p2/5P1P/3p2K1/3Pp3/4Pq2/pb6/8 b - - 0 41,a2a1q,164
7k/3b1p1P/5P2/3p2K1/3Pp3/4Pq2/1b6/q7 b - - 0 42,a1g1,164
7k/3b1p1P/5P1K/3p4/3Pp3/4Pq2/1b6/6q1 b - - 2 43,f3h3,164
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,d2d4,165
rnbqkbnr/pp1ppppp/8/2p5/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,g1f3,165
rnbqkbnr/pp1ppppp/8/8/2pP4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 0 3,e2e4,165
rnbqkb1r/pp1ppppp/5n2/8/2pPP3/5N2/PPP2PPP/RNBQKB1R w KQkq - 1 4,e4e5,165
rnbqkb1r/pp1ppppp/8/4P3/2pPn3/5N2/PPP2PPP/RNBQKB1R w KQkq - 1 5,c2c3,165
rnbqkb1r/pp2pppp/8/3pP3/2pPn3/2P2N2/PP3PPP/RNBQKB1R w KQkq d6 0 6,e5d6,165
rnb1kb1r/pp2pppp/3q4/8/2pPn3/2P2N2/PP3PPP/RNBQKB1R w KQkq - 0 7,b1d2,165
rnb1kb1r/pp2pppp/3q4/8/2pP4/2P2N2/PP1n1PPP/R1BQKB1R w KQkq - 0 8,c1d2,165
rn2kb1r/pp2pppp/3q4/8/2pP2b1/2P2N2/PP1B1PPP/R2QKB1R w KQkq - 1 9,f1c4,165
r3kb1r/pp2pppp/2nq4/8/2BP2b1/2P2N2/PP1B1PPP/R2QK2R w KQkq - 1 10,c4e6,165
r3kb1r/pp2pppp/2n1q3/8/3P2b1/2P2N2/PP1B1PPP/R2QK2R w KQkq - 0 11,d2e3,165
r3kb1r/pp2pp1p/2n1q1p1/8/3P2b1/2P1BN2/PP3PPP/R2QK2R w KQkq - 0 12,e1g1,165
r3kb1r/pp2pp1p/2n3p1/8/3Pq1b1/2P1BN2/PP3PPP/R2Q1RK1 w kq - 2 13,f1e1,165
r3kb1r/pp2pp1p/2n3p1/3q4/3P2b1/2P1BN2/PP3PPP/R2QR1K1 w kq - 4 14,e3g5,165
r3kb1r/pp3p1p/2n1p1p1/3q2B1/3P2b1/2P2N2/PP3PPP/R2QR1K1 w kq - 0 15,g5f6,165
r3kbr1/pp3p1p/2n1pBp1/3q4/3P2b1/2P2N2/PP3PPP/R2QR1K1 w q - 2 16,b2b4,165
r3k1r1/pp3p1p/2nbpBp1/3q4/1P1P2b1/2P2N2/P4PPP/R2QR1K1 w q - 1 17,b4b5,165
r3k1r1/pp3p1p/3bpBp1/nP1q4/3P2b1/2P2N2/P4PPP/R2QR1K1 w q - 1 18,f6e5,165
r3k1r1/pp3p1p/4p1p1/nP1qB3/3P2b1/b1P2N2/P4PPP/R2QR1K1 w q - 3 19,e5c7,165
r3k1r1/ppB2p1p/4p1p1/1P1q4/2nP2b1/b1P2N2/P4PPP/R2QR1K1 w q - 5 20,e1e5,165
r3k1r1/ppB2p1p/4p1p1/1P1qn3/3P2b1/b1P2N2/P4PPP/R2Q2K1 w q - 0 21,c7e5,165
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,c7c5,166
rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 1 2,b8c6,166
r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 3 3,e7e5,166
r1bqkbnr/pp1p1ppp/2n5/2p1p3/2B1P3/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 1 4,g8f6,166
r1bqkb1r/pp1p1ppp/2n2n2/2p1p1N1/2B1P3/2N5/PPPP1PPP/R1BQK2R b KQkq - 3 5,d7d5,166
r1bqkb1r/pp3ppp/2n2n2/2pBp1N1/4P3/2N5/PPPP1PPP/R1BQK2R b KQkq - 0 6,f6d5,166
r1bqkb1r/pp3ppp/2n5/2pNp1N1/4P3/8/PPPP1PPP/R1BQK2R b KQkq - 0 7,d8g5,166
r1b1kb1r/pp3ppp/2n5/2pNp1q1/4P3/3P4/PPP2PPP/R1BQK2R b KQkq - 0 8,c8g4,166
r3kb1r/pp3ppp/2n5/2pNp1q1/4P1b1/3P1P2/PPP3PP/R1BQK2R b KQkq - 0 9,g5h4,166
r3kb1r/pp3ppp/2n5/2pNp3/4P1bq/3P1PP1/PPP4P/R1BQK2R b KQkq - 0 10,g4f3,166
r3kb1r/pp3ppp/2n5/2pNp3/4P2q/3P1QP1/PPP4P/R1B1K2R b KQkq - 0 11,h4h3,166
r3kb1r/ppN2ppp/2n5/2p1p3/4P3/3P1QPq/PPP4P/R1B1K2R b KQkq - 2 12,e8d7,166
N4b1r/pp1k1ppp/2n5/2p1p3/4P3/3P1QPq/PPP4P/R1B1K2R b KQ - 0 13,c5c4,166
N4b1r/pp1k1Qpp/2n5/4p3/2p1P3/3P2Pq/PPP4P/R1B1K2R b KQ - 0 14,f8e7,166
N6r/pp1kbQpp/2n5/4p1B1/2p1P3/3P2Pq/PPP4P/R3K2R b KQ - 2 15,h8f8,166
N4r2/pp1kb1pp/2n5/3Qp1B1/2p1P3/3P2Pq/PPP4P/R3K2R b KQ - 4 16,e7d6,166
N4r2/pp1k2pp/2nb4/3Qp1B1/2p1P3/3P2Pq/PPP4P/2KR3R b - - 6 17,f8a8,166
r7/pp1k2pp/2nb4/3Qp1B1/2P1P3/6Pq/PPP4P/2KR3R b - - 0 18,h3g4,166
r7/pp1k2pp/2nQ4/4p1B1/2P1P1q1/6P1/PPP4P/2KR3R b - - 0 19,d7c8,166
r1k2Q2/pp4pp/2n5/4p1B1/2P1P1q1/6P1/PPP4P/2KR3R b - - 2 20,c8c7,166
Q7/ppk3pp/2n5/4p1B1/2P1P1q1/6P1/PPP4P/2KR3R b - - 0 21,g4g5,166
Q7/ppk3pp/2n5/4p1q1/2P1P3/6P1/PPP4P/1K1R3R b - - 1 22,c6b4,166
8/Qpk3pp/8/4p1q1/1nP1P3/6P1/PPP4P/1K1R3R b - - 0 23,b4c6,166
8/1pk3pp/2n5/4p1q1/Q1P1P3/6P1/PPP4P/1K1R3R b - - 2 24,g5e3,166
8/1pk3pp/2n5/4p3/Q1P1P3/4q1P1/PPP4P/1K1R1R2 b - - 4 25,e3e4,166
8/1pk2Rpp/2n5/4p3/Q1P1q3/6P1/PPP4P/1K1R4 b - - 1 26,c7b6,166
8/1p3Rpp/1kn5/1Q2p3/2P1q3/6P1/PPP4P/1K1R4 b - - 3 27,b6a7,166
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,d2d4,167
rnbqkbnr/ppp1pppp/8/3p4/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,g1f3,167
r1bqkbnr/ppp1pppp/2n5/3p4/3P4/5N2/PPP1PPPP/RNBQKB1R w KQkq - 2 3,c2c3,167
r1bqkbnr/ppp2ppp/2n1p3/3p4/3P4/2P2N2/PP2PPPP/RNBQKB1R w KQkq - 0 4,e2e3,167
r1bqk1nr/ppp2ppp/2n1p3/3p4/1b1P4/2P1PN2/PP3PPP/RNBQKB1R w KQkq - 1 5,c3b4,167
r1bqk1nr/ppp2ppp/4p3/3p4/1n1P4/4PN2/PP3PPP/RNBQKB1R w KQkq - 0 6,c1d2,167
r1bqk1nr/ppp2ppp/4p3/3p4/3P4/3nPN2/PP1B1PPP/RN1QKB1R w KQkq - 2 7,f1d3,167
r2qk1nr/pppb1ppp/4p3/3p4/3P4/3BPN2/PP1B1PPP/RN1QK2R w KQkq - 1 8,e1g1,167
r2qk1nr/1ppb1ppp/p3p3/3p4/3P4/3BPN2/PP1B1PPP/RN1Q1RK1 w kq - 0 9,d2c3,167
r2qk1nr/1pp2ppp/p3p3/1b1p4/3P4/2BBPN2/PP3PPP/RN1Q1RK1 w kq - 2 10,d3b5,167
r2qk1nr/1pp2ppp/4p3/1p1p4/3P4/2B1PN2/PP3PPP/RN1Q1RK1 w kq - 0 11,c3b4,167
r2qk1nr/2p2ppp/1p2p3/1p1p4/1B1P4/4PN2/PP3PPP/RN1Q1RK1 w kq - 0 12,f3e5,167
r2qk1nr/2p3pp/1p2pp2/1p1pN3/1B1P4/4P3/PP3PPP/RN1Q1RK1 w kq - 0 13,e5c6,167
r3k1nr/2pq2pp/1pN1pp2/1p1p4/1B1P4/4P3/PP3PPP/RN1Q1RK1 w kq - 2 14,d1c2,167
4k1nr/2pq2pp/1pN1pp2/1p1p4/rB1P4/4P3/PPQ2PPP/RN3RK1 w k - 4 15,a2a3,167
4k1nr/2pq2pp/rpN1pp2/1p1p4/1B1P4/P3P3/1PQ2PPP/RN3RK1 w k - 1 16,b1d2,167
4k2r/2pq2pp/rpN1pp1n/1p1p4/1B1P4/P3P3/1PQN1PPP/R4RK1 w k - 3 17,a1c1,167
4k2r/2pq2pp/rpN1pp2/1p1p1n2/1B1P4/P3P3/1PQN1PPP/2R2RK1 w k - 5 18,c6b8,167
1Nq1k2r/2p3pp/rp2pp2/1p1p1n2/1B1P4/P3P3/1PQN1PPP/2R2RK1 w k - 7 19,b8a6,167
4k2r/2p3pp/qp2pp2/1p1p1n2/1B1P4/P3P3/1PQN1PPP/2R2RK1 w k - 0 20,c2c7,167
q3k2r/2Q3pp/1p2pp2/1p1p1n2/1B1P4/P3P3/1P1N1PPP/2R2RK1 w k - 1 21,g2g4,167
3qk2r/2Q3pp/1p2pp2/1p1p1n2/1B1P2P1/P3P3/1P1N1P1P/2R2RK1 w k - 1 22,g4f5,167
3qk2r/2Q3pp/1p3p2/1p1p1p2/1B1P4/P3P3/1P1N1P1P/2R2RK1 w k - 0 23,c7c6,167
3q3r/5kpp/1pQ2p2/1p1p1p2/1B1P4/P3P3/1P1N1P1P/2R2RK1 w - - 2 24,c1c3,167
3qr3/5kpp/1pQ2p2/1p1p1p2/1B1P4/P1R1P3/1P1N1P1P/5RK1 w - - 4 25,f1c1,167
3q4/5kpp/1pQ1rp2/1p1p1p2/1B1P4/P1R1P3/1P1N1P1P/2R3K1 w - - 6 26,c6c7,167
8/2q2kpp/1p2rp2/1p1p1p2/1B1P4/P1R1P3/1P1N1P1P/2R3K1 w - - 0 27,c3c7,167
8/2R3pp/1p2rpk1/1p1p1p2/1B1P4/P3P3/1P1N1P1P/2R3K1 w - - 1 28,d2f3,167
8/2R3p1/1p2rpk1/1p1p1p1p/1B1P4/P3PN2/1P3P1P/2R3K1 w - - 0 29,c7c6,167
4r3/6p1/1pR2pk1/1p1p1p1p/1B1P4/P3PN2/1P3P1P/2R3K1 w - - 2 30,c6b6,167
4r3/6p1/1R3pk1/1p1p3p/1B1P1p2/P3PN2/1P3P1P/2R3K1 w - - 0 31,c1c6,167
4r3/6p1/1RR2pk1/1p1p3p/1B1P4/P3pN2/1P3P1P/6K1 w - - 0 32,f2e3,167
8/6p1/1RR2pk1/1p1p3p/1B1P4/P3rN2/1P5P/6K1 w - - 0 33,g1g2,167
8/6p1/1RR2p2/1p1p1k1p/1B1P4/P3rN2/1P4KP/8 w - - 2 34,b4d2,167
8/6p1/1RR2p2/1p1p1k1p/3P4/P4N2/1P1Br1KP/8 w - - 4 35,g2g3,167
8/6p1/1RR2p2/1p1p1k2/3P3p/P4NK1/1P1Br2P/8 w - - 0 36,f3h4,167
8/6p1/1RR2p2/1p1p4/3Pk2N/P5K1/1P1Br2P/8 w - - 1 37,c6e6,167
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,d2d4,168
rnbqkbnr/ppp1pppp/3p4/8/3P4/8/PPP1PPPP/RNBQKBNR w KQkq - 0 2,g1f3,168
rn1qkbnr/ppp1pppp/3p4/8/3P2b1/5N2/PPP1PPPP/RNBQKB1R w KQkq - 2 3,e2e3,168
rn1qkbnr/ppp2ppp/3pp3/8/3P2b1/4PN2/PPP2PPP/RNBQKB1R w KQkq - 0 4,f1d3,168
r2qkbnr/ppp2ppp/2npp3/8/3P2b1/3BPN2/PPP2PPP/RNBQK2R w KQkq - 2 5,c2c3,168
r2qkbnr/ppp2ppp/2n1p3/3p4/3P2b1/2PBPN2/PP3PPP/RNBQK2R w KQkq - 0 6,b1d2,168
r2qk1nr/ppp2ppp/2nbp3/3p4/3P2b1/2PBPN2/PP1N1PPP/R1BQK2R w KQkq - 2 7,e1g1,168
r2qk2r/ppp2ppp/2nbpn2/3p4/3P2b1/2PBPN2/PP1N1PPP/R1BQ1RK1 w kq - 4 8,d1e2,168
r3k2r/ppp1qppp/2nbpn2/3p4/3P2b1/2PBPN2/PP1NQPPP/R1B2RK1 w kq - 6 9,f1e1,168
2kr3r/ppp1qppp/2nbpn2/3p4/3P2b1/2PBPN2/PP1NQPPP/R1B1R1K1 w - - 8 10,e3e4,168
2kr3r/ppp1qppp/2nbpn2/8/3Pp1b1/2PB1N2/PP1NQPPP/R1B1R1K1 w - - 0 11,d2e4,168
2kr3r/ppp1qppp/2nb1n2/4p3/3PN1b1/2PB1N2/PP2QPPP/R1B1R1K1 w - - 0 12,e4f6,168
2kr3r/ppp2ppp/2nb1q2/4p3/3P2b1/2PB1N2/PP2QPPP/R1B1R1K1 w - - 0 13,c1g5,168
2kr3r/ppp2ppp/2nb1q2/4p1B1/3P4/2PB1b2/PP2QPPP/R3R1K1 w - - 0 14,g2f3,168
2kr3r/ppp2ppp/2nb2q1/4p1B1/3P4/2PB1P2/PP2QP1P/R3R1K1 w - - 1 15,h2h4,168
2kr3r/ppp2pp1/2nb2qp/4p1B1/3P3P/2PB1P2/PP2QP2/R3R1K1 w - - 0 16,d3g6,168
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,c7c5,169
rnbqkbnr/pp1ppppp/8/2p5/2B1P3/8/PPPP1PPP/RNBQK1NR b KQkq - 1 2,b8c6,169
r1bqkbnr/pp1ppppp/2n5/2p5/2B1P3/3P4/PPP2PPP/RNBQK1NR b KQkq - 0 3,g8f6,169
r1bqkb1r/pp1ppppp/2n2n2/2p5/2B1PB2/3P4/PPP2PPP/RN1QK1NR b KQkq - 2 4,e7e6,169
r1bqkb1r/pp1p1ppp/2n1pn2/2p5/2B1PB2/3P1N2/PPP2PPP/RN1QK2R b KQkq - 1 5,d7d5,169
